,episode_step,tracking_error,state,reference,reward,action,algorithm,reward_type,run,observation
75,75,0.00013824796665231392,-0.0007754338071809679,-0.012533323356428908,-0.00013824796665231392,0.00040018558502197266,TD3,sq_error,true-durian-392,error
76,76,0.0005805015807291528,-0.0007753883062265885,-0.02486898871648393,-0.0005805015807291528,0.00040018558502197266,TD3,sq_error,true-durian-392,error
77,77,0.001298672880573605,-0.0007753510483212288,-0.0368124552684664,-0.001298672880573605,0.00040018558502197266,TD3,sq_error,true-durian-392,error
78,78,0.002246764369365439,-0.0007753213198398346,-0.04817536741017016,-0.002246764369365439,0.00040018558502197266,TD3,sq_error,true-durian-392,error
79,79,0.003364374327457835,-0.0007752983581672025,-0.05877852522924598,-0.003364374327457835,0.00040018558502197266,TD3,sq_error,true-durian-392,error
80,80,0.0045805051384082045,-0.0007752813812659243,-0.06845471059286762,-0.0045805051384082045,0.00040018558502197266,TD3,sq_error,true-durian-392,error
81,81,0.005818036515385148,-0.0007752696117447659,-0.07705132427757778,-0.005818036515385148,0.00040018558502197266,TD3,sq_error,true-durian-392,error
82,82,0.006998582368245222,-0.0007752622959239081,-0.08443279255020061,-0.006998582368245222,0.00040018558502197266,TD3,sq_error,true-durian-392,error
83,83,0.00804742596260622,-0.0007752587184215139,-0.09048270524660122,-0.00804742596260622,0.00040018558502197266,TD3,sq_error,true-durian-392,error
84,84,0.008898223122153144,-0.0007752582127949442,-0.0951056516295148,-0.008898223122153144,0.00040018558502197266,TD3,sq_error,true-durian-392,error
85,85,0.009497177821815674,-0.0007752601687632682,-0.09822872507286852,-0.009497177821815674,0.00040018558502197266,TD3,sq_error,true-durian-392,error
86,86,0.009806427694891684,-0.0007752640365188498,-0.09980267284282704,-0.009806427694891684,0.00040018558502197266,TD3,sq_error,true-durian-392,error
87,87,0.009806426646768075,-0.000775269328607678,-0.09980267284282729,-0.009806426646768075,0.00040018558502197266,TD3,sq_error,true-durian-392,error
88,88,0.009497174810297368,-0.0007752756198233563,-0.09822872507286923,-0.009497174810297368,0.00040018558502197266,TD3,sq_error,true-durian-392,error
89,89,0.008898218531522806,-0.0007752825455205147,-0.09510565162951598,-0.008898218531522806,0.00040018558502197266,TD3,sq_error,true-durian-392,error
90,90,0.008047420386340529,-0.0007752897987117587,-0.09048270524660285,-0.008047420386340529,0.00040018558502197266,TD3,sq_error,true-durian-392,error
91,91,0.006998576540605364,-0.0007752971262696961,-0.08443279255020265,-0.006998576540605364,0.00040018558502197266,TD3,sq_error,true-durian-392,error
92,92,0.005818031219880669,-0.0007753043245133728,-0.07705132427758034,-0.005818031219880669,0.00040018558502197266,TD3,sq_error,true-durian-392,error
93,93,0.004580501097520939,-0.0007753112344176186,-0.06845471059287041,-0.004580501097520939,0.00040018558502197266,TD3,sq_error,true-durian-392,error
94,94,0.0033643720794300697,-0.000775317736645113,-0.05877852522924908,-0.0033643720794300697,0.00040018558502197266,TD3,sq_error,true-durian-392,error
95,95,0.002246764139311992,-0.0007753237465650039,-0.0481753674101735,-0.002246764139311992,0.00040018558502197266,TD3,sq_error,true-durian-392,error
96,96,0.0012986744545980908,-0.0007753292093890136,-0.036812455268469955,-0.0012986744545980908,0.00040018558502197266,TD3,sq_error,true-durian-392,error
97,97,0.0005805041929941755,-0.0007753340955263795,-0.024868988716487798,-0.0005805041929941755,0.00040018558502197266,TD3,sq_error,true-durian-392,error
98,98,0.00013825021032429157,-0.0007753383962327764,-0.012533323356432868,-0.00013825021032429157,0.00040018558502197266,TD3,sq_error,true-durian-392,error
99,99,6.011554024305052e-07,-0.0007753421196055567,-2.5358854471262447e-15,-6.011554024305052e-07,0.00040018558502197266,TD3,sq_error,true-durian-392,error
0,0,2.0838244789069876e-06,0.011089777555665176,0.012533323356430426,-2.0838244789069876e-06,-0.01617276668548584,SAC,sq_error,fragrant-jazz-390,state + error
1,1,5.0595195411213136e-05,0.017755958742472076,0.02486898871648548,-5.0595195411213136e-05,-0.012243270874023438,SAC,sq_error,fragrant-jazz-390,state + error
2,2,0.00023135935861130178,0.021601953678733757,0.0368124552684678,-0.00023135935861130178,-0.009879112243652344,SAC,sq_error,fragrant-jazz-390,state + error
3,3,0.0006010381628284804,0.023659287731142904,0.04817536741017153,-0.0006010381628284804,-0.008501052856445312,SAC,sq_error,fragrant-jazz-390,state + error
4,4,0.0011692542901572778,0.024584164727005465,0.058778525229247314,-0.0011692542901572778,-0.007728129625320435,SAC,sq_error,fragrant-jazz-390,state + error
5,5,0.0018984044987618918,0.024884026655594117,0.06845471059286887,-0.0018984044987618918,-0.007451057434082031,SAC,sq_error,fragrant-jazz-390,state + error
6,6,0.00272413992674342,0.02485803039087909,0.07705132427757894,-0.00272413992674342,-0.007456719875335693,SAC,sq_error,fragrant-jazz-390,state + error
7,7,0.003570894317208955,0.024675832142154026,0.08443279255020152,-0.003570894317208955,-0.007611989974975586,SAC,sq_error,fragrant-jazz-390,state + error
8,8,0.004362318662054731,0.024434853941243572,0.09048270524660196,-0.004362318662054731,-0.007844984531402588,SAC,sq_error,fragrant-jazz-390,state + error
9,9,0.005030896505771216,0.024176838684625213,0.09510565162951536,-0.005030896505771216,-0.008095473051071167,SAC,sq_error,fragrant-jazz-390,state + error
10,10,0.00552283730501812,0.023912930620961673,0.09822872507286887,-0.00552283730501812,-0.008329272270202637,SAC,sq_error,fragrant-jazz-390,state + error
11,11,0.005800576757473385,0.023641155279996356,0.09980267284282716,-0.005800576757473385,-0.008531540632247925,SAC,sq_error,fragrant-jazz-390,state + error
12,12,0.005844375895775872,0.023354154899207936,0.09980267284282716,-0.005844375895775872,-0.008695840835571289,SAC,sq_error,fragrant-jazz-390,state + error
13,13,0.005652738093817075,0.023044031857979222,0.09822872507286888,-0.005652738093817075,-0.00882139801979065,SAC,sq_error,fragrant-jazz-390,state + error
14,14,0.005242177863244809,0.022702765891136036,0.09510565162951534,-0.005242177863244809,-0.00890764594078064,SAC,sq_error,fragrant-jazz-390,state + error
15,15,0.004645025381924423,0.02232828219186234,0.09048270524660196,-0.004645025381924423,-0.008962571620941162,SAC,sq_error,fragrant-jazz-390,state + error
16,16,0.003907203114290665,0.021925168100933996,0.0844327925502015,-0.003907203114290665,-0.008996307849884033,SAC,sq_error,fragrant-jazz-390,state + error
17,17,0.0030858077858338076,0.021501276700337277,0.0770513242775789,-0.0030858077858338076,-0.009015440940856934,SAC,sq_error,fragrant-jazz-390,state + error
18,18,0.002245528641532423,0.021067701386416223,0.06845471059286883,-0.002245528641532423,-0.009027302265167236,SAC,sq_error,fragrant-jazz-390,state + error
19,19,0.0014542808126486579,0.020643491301785513,0.05877852522924725,-0.0014542808126486579,-0.009046941995620728,SAC,sq_error,fragrant-jazz-390,state + error
20,20,0.0007802367594027591,0.02024264897098696,0.048175367410171484,-0.0007802367594027591,-0.009072422981262207,SAC,sq_error,fragrant-jazz-390,state + error
21,21,0.00028684057292062437,0.019876086917471576,0.036812455268467735,-0.00028684057292062437,-0.009103834629058838,SAC,sq_error,fragrant-jazz-390,state + error
22,22,2.8180921336316296e-05,0.019560418161588693,0.024868988716485397,-2.8180921336316296e-05,-0.009153574705123901,SAC,sq_error,fragrant-jazz-390,state + error
23,23,4.593167239604189e-05,0.019310614289837408,0.012533323356430322,-4.593167239604189e-05,-0.009224742650985718,SAC,sq_error,fragrant-jazz-390,state + error
24,24,0.0003663053932864187,0.019139106386830494,-7.6571373978539e-17,-0.0003663053932864187,-0.00931897759437561,SAC,sq_error,fragrant-jazz-390,state + error
25,25,0.0009978156951430013,0.01905489747259052,-0.012533323356430563,-0.0009978156951430013,-0.009436219930648804,SAC,sq_error,fragrant-jazz-390,state + error
26,26,0.0019300036131960402,0.019062817679291494,-0.024868988716485588,-0.0019300036131960402,-0.009574651718139648,SAC,sq_error,fragrant-jazz-390,state + error
27,27,0.003133243737852156,0.019162929838310545,-0.036812455268467915,-0.003133243737852156,-0.009730666875839233,SAC,sq_error,fragrant-jazz-390,state + error
28,28,0.00456044628285278,0.019355709012855847,-0.04817536741017166,-0.00456044628285278,-0.009907066822052002,SAC,sq_error,fragrant-jazz-390,state + error
29,29,0.006149247451995949,0.019638612259926164,-0.058778525229247404,-0.006149247451995949,-0.01010158658027649,SAC,sq_error,fragrant-jazz-390,state + error
30,30,0.007822331037696396,0.019989232318425927,-0.06845471059286899,-0.007822331037696396,-0.010286569595336914,SAC,sq_error,fragrant-jazz-390,state + error
31,31,0.009493577830888748,0.020383668568362854,-0.07705132427757905,-0.009493577830888748,-0.010456442832946777,SAC,sq_error,fragrant-jazz-390,state + error
32,32,0.011073890664128618,0.02079976260327081,-0.08443279255020163,-0.011073890664128618,-0.010609418153762817,SAC,sq_error,fragrant-jazz-390,state + error
33,33,0.012475961561426352,0.021213138729019313,-0.09048270524660205,-0.012475961561426352,-0.010737746953964233,SAC,sq_error,fragrant-jazz-390,state + error
34,34,0.013618496709350796,0.02159266330840816,-0.09510565162951541,-0.013618496709350796,-0.010826051235198975,SAC,sq_error,fragrant-jazz-390,state + error
35,35,0.014433525427458415,0.0219108829981516,-0.09822872507286891,-0.014433525427458415,-0.010872125625610352,SAC,sq_error,fragrant-jazz-390,state + error
36,36,0.014873268170311761,0.022153336317491615,-0.09980267284282718,-0.014873268170311761,-0.010887563228607178,SAC,sq_error,fragrant-jazz-390,state + error
37,37,0.014910826471755146,0.022307222217954666,-0.09980267284282714,-0.014910826471755146,-0.010869890451431274,SAC,sq_error,fragrant-jazz-390,state + error
38,38,0.014542414968910674,0.02236321068118842,-0.09822872507286884,-0.014542414968910674,-0.010819464921951294,SAC,sq_error,fragrant-jazz-390,state + error
39,39,0.013788002115113843,0.022316672121608958,-0.09510565162951531,-0.013788002115113843,-0.01073908805847168,SAC,sq_error,fragrant-jazz-390,state + error
40,40,0.012690283649520549,0.022168453866478477,-0.09048270524660189,-0.012690283649520549,-0.010633707046508789,SAC,sq_error,fragrant-jazz-390,state + error
41,41,0.011312005076580317,0.02192511771781911,-0.08443279255020146,-0.011312005076580317,-0.010509908199310303,SAC,sq_error,fragrant-jazz-390,state + error
42,42,0.009729056769838443,0.0215846568339731,-0.07705132427757891,-0.009729056769838443,-0.0103549063205719,SAC,sq_error,fragrant-jazz-390,state + error
43,43,0.008031896100274969,0.02116613575592978,-0.06845471059286883,-0.008031896100274969,-0.010197460651397705,SAC,sq_error,fragrant-jazz-390,state + error
44,44,0.006315949650821832,0.020694423947323626,-0.05877852522924734,-0.006315949650821832,-0.010048925876617432,SAC,sq_error,fragrant-jazz-390,state + error
45,45,0.004674711133117683,0.020196491809230072,-0.048175367410171616,-0.004674711133117683,-0.009917080402374268,SAC,sq_error,fragrant-jazz-390,state + error
46,46,0.0031936557138568865,0.019699983307980815,-0.036812455268467874,-0.0031936557138568865,-0.00980868935585022,SAC,sq_error,fragrant-jazz-390,state + error
47,47,0.0019444277042690208,0.019226676651768214,-0.024868988716485622,-0.0019444277042690208,-0.009721726179122925,SAC,sq_error,fragrant-jazz-390,state + error
48,48,0.0009821614995229014,0.018806132598051105,-0.012533323356430643,-0.0009821614995229014,-0.00967329740524292,SAC,sq_error,fragrant-jazz-390,state + error
49,49,0.00034084798349775256,0.018462068776216416,-2.0212861992297212e-16,-0.00034084798349775256,-0.009662806987762451,SAC,sq_error,fragrant-jazz-390,state + error
50,50,3.217344022619946e-05,0.018205486984729277,0.012533323356430155,-3.217344022619946e-05,-0.009678840637207031,SAC,sq_error,fragrant-jazz-390,state + error
51,51,4.662953738697416e-05,0.018040406331613877,0.024868988716485144,-4.662953738697416e-05,-0.009715825319290161,SAC,sq_error,fragrant-jazz-390,state + error
52,52,0.00035499932870346093,0.01797102940141953,0.03681245526846741,-0.00035499932870346093,-0.00977712869644165,SAC,sq_error,fragrant-jazz-390,state + error
53,53,0.0009108582418694441,0.017994939284157976,0.0481753674101711,-0.0009108582418694441,-0.009856164455413818,SAC,sq_error,fragrant-jazz-390,state + error
54,54,0.0016544442076481204,0.018103665578006262,0.05877852522924686,-0.0016544442076481204,-0.009945601224899292,SAC,sq_error,fragrant-jazz-390,state + error
55,55,0.0025174149597832463,0.018280863224112317,0.06845471059286855,-0.0025174149597832463,-0.010033875703811646,SAC,sq_error,fragrant-jazz-390,state + error
56,56,0.00342726759330783,0.018508454572482753,0.0770513242775786,-0.00342726759330783,-0.010116279125213623,SAC,sq_error,fragrant-jazz-390,state + error
57,57,0.004310787740097352,0.018776203085796698,0.0844327925502012,-0.004310787740097352,-0.010201215744018555,SAC,sq_error,fragrant-jazz-390,state + error
58,58,0.005101144243095968,0.019060410106386767,0.09048270524660168,-0.005101144243095968,-0.01026734709739685,SAC,sq_error,fragrant-jazz-390,state + error
59,59,0.005740782868214836,0.019337697531395023,0.09510565162951513,-0.005740782868214836,-0.010310113430023193,SAC,sq_error,fragrant-jazz-390,state + error
60,60,0.006184612050898725,0.01958642061210967,0.09822872507286873,-0.006184612050898725,-0.010326564311981201,SAC,sq_error,fragrant-jazz-390,state + error
61,61,0.006402666179571457,0.019786010955621054,0.09980267284282712,-0.006402666179571457,-0.010312706232070923,SAC,sq_error,fragrant-jazz-390,state + error
62,62,0.006380387603744479,0.019925344371323612,0.0998026728428272,-0.006380387603744479,-0.010276585817337036,SAC,sq_error,fragrant-jazz-390,state + error
63,63,0.006120187464715294,0.019997098062335163,0.09822872507286903,-0.006120187464715294,-0.010219812393188477,SAC,sq_error,fragrant-jazz-390,state + error
64,64,0.005641106524674464,0.019998351553727648,0.09510565162951565,-0.005641106524674464,-0.010145604610443115,SAC,sq_error,fragrant-jazz-390,state + error
65,65,0.0049775673435851035,0.019930828279472,0.09048270524660239,-0.0049775673435851035,-0.010058492422103882,SAC,sq_error,fragrant-jazz-390,state + error
66,66,0.004177290626930459,0.019800829660850883,0.08443279255020199,-0.004177290626930459,-0.009964019060134888,SAC,sq_error,fragrant-jazz-390,state + error
67,67,0.003298554873516158,0.019618277401097728,0.07705132427757955,-0.003298554873516158,-0.00986751914024353,SAC,sq_error,fragrant-jazz-390,state + error
68,68,0.0024069746632444677,0.01939378252129246,0.06845471059286962,-0.0024069746632444677,-0.009771108627319336,SAC,sq_error,fragrant-jazz-390,state + error
69,69,0.0015705701160753148,0.01914810615405654,0.0587785252292482,-0.0015705701160753148,-0.00969114899635315,SAC,sq_error,fragrant-jazz-390,state + error
70,70,0.0008566702578293184,0.018906437504395027,0.04817536741017256,-0.0008566702578293184,-0.00963824987411499,SAC,sq_error,fragrant-jazz-390,state + error
71,71,0.0003286093655510587,0.018684869506678758,0.036812455268468956,-0.0003286093655510587,-0.009604781866073608,SAC,sq_error,fragrant-jazz-390,state + error
72,72,4.05633387233277e-05,0.018500053269857725,0.024868988716486753,-4.05633387233277e-05,-0.009595662355422974,SAC,sq_error,fragrant-jazz-390,state + error
73,73,3.402678751433693e-05,0.01836657180942409,0.0125333233564318,-3.402678751433693e-05,-0.009612411260604858,SAC,sq_error,fragrant-jazz-390,state + error
74,74,0.00033483849878429767,0.018298592808856942,1.457824875494621e-15,-0.00033483849878429767,-0.009658783674240112,SAC,sq_error,fragrant-jazz-390,state + error
75,75,0.0009511895994421765,0.018308038472163817,-0.012533323356428908,-0.0009511895994421765,-0.00973600149154663,SAC,sq_error,fragrant-jazz-390,state + error
76,76,0.0018722701989450803,0.018400748964083082,-0.02486898871648393,-0.0018722701989450803,-0.009839385747909546,SAC,sq_error,fragrant-jazz-390,state + error
77,77,0.0030678995893456146,0.018576168015973653,-0.0368124552684664,-0.0030678995893456146,-0.00996255874633789,SAC,sq_error,fragrant-jazz-390,state + error
