,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_step,_wandb,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement
111,warm-sweep-89,IDHPDSAC,0.05,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.203845024108887,6.044273037905692,3.5875655862890827,1685811855.854645,2.4567074516166096
112,bright-sweep-88,IDHPDSAC,0.9,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.586979866027832,25.82480636811087,3.012976829177598,1685811841.1418948,22.81182953893327
113,leafy-sweep-87,IDHPDSAC,0.3,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},15.282312154769896,25.688384263139756,3.9120369090946983,1685811828.873815,21.776347354045058
114,vocal-sweep-86,IDHPDSAC,0.0001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.40963888168335,25.688384263139756,34.68272506041678,1685811803.8472588,-8.994340797277022
115,expert-sweep-85,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.434507131576538,6.044273037905692,2.4641547371113517,1685811787.89945,3.5801183007943407
116,golden-sweep-84,IDHPDSAC,0.3,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.29047417640686,6.044273037905692,5.972104952197489,1685811772.738037,0.07216808570820366
117,graceful-sweep-83,IDHPDSAC,0.005,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.285737991333008,25.82480636811087,21.661426861632595,1685811756.451969,4.163379506478275
118,comfy-sweep-82,IDHPDSAC,0.8,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.352550983428955,25.82480636811087,2.8475151042771056,1685811740.495788,22.977291263833763
119,vital-sweep-81,IDHPDSAC,0.8,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.40397310256958,25.82480636811087,4.279210621903267,1685811725.193315,21.545595746207603
120,solar-sweep-80,IDHPDSAC,0.005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.328986883163452,6.044273037905692,42.84374541124509,1685811708.992797,-36.7994723733394
121,stoic-sweep-79,IDHPDSAC,0.0005,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.138870000839233,25.82480636811087,132.89733035628552,1685811693.852052,-107.07252398817464
122,light-sweep-78,IDHPDSAC,0.8,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.413412094116211,25.82480636811087,4.695082116583645,1685811678.152353,21.129724251527225
123,dainty-sweep-77,IDHPDSAC,0.1,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.4848480224609375,25.82480636811087,4.681206659690009,1685811662.071416,21.14359970842086
124,decent-sweep-76,IDHPDSAC,0.8,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.347149848937988,25.688384263139756,7.328343713372434,1685811645.837009,18.360040549767323
125,generous-sweep-75,IDHPDSAC,0.6,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.391223192214966,25.688384263139756,5.030584525198201,1685811630.644431,20.657799737941556
126,major-sweep-74,IDHPDSAC,0.3,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.43600606918335,6.044273037905692,7.710929200796006,1685811614.575016,-1.6666561628903134
127,resilient-sweep-73,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.418186902999878,25.688384263139756,35.334096503280946,1685811599.488936,-9.64571224014119
128,worldly-sweep-72,IDHPDSAC,0.0005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.722700834274292,6.044273037905692,131.44836412228148,1685811583.552466,-125.40409108437578
129,icy-sweep-71,IDHPDSAC,0.05,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1765968799591064,25.82480636811087,5.59964986712807,1685811566.993064,20.2251565009828
130,stilted-sweep-70,IDHPDSAC,0.8,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.331238031387329,6.044273037905692,6.382996795490905,1685811551.748946,-0.3387237575852122
131,lemon-sweep-69,IDHPDSAC,0.5,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.382795095443726,6.044273037905692,9.5988651209895,1685811535.5615082,-3.554592083083807
132,bumbling-sweep-68,IDHPDSAC,0.6,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1832969188690186,25.82480636811087,5.349486362531533,1685811519.442966,20.475320005579334
133,giddy-sweep-67,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.394692897796631,25.688384263139756,35.25343072498101,1685811504.47873,-9.565046461841252
134,swift-sweep-66,IDHPDSAC,0.4,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.313109874725342,6.044273037905692,9.13738197469466,1685811488.336813,-3.0931089367889664
135,comfy-sweep-65,IDHPDSAC,5e-05,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.45711874961853,25.82480636811087,153.19646193141165,1685811473.179464,-127.37165556330078
136,pious-sweep-64,IDHPDSAC,0.6,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.188869953155518,25.82480636811087,4.98758192323912,1685811456.733001,20.83722444487175
137,confused-sweep-63,IDHPDSAC,5e-05,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.4921581745147705,6.044273037905692,198.46562434909671,1685811440.968373,-192.42135131119105
138,breezy-sweep-62,IDHPDSAC,0.9,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.170921087265015,25.688384263139756,3.331202934739821,1685811424.727824,22.357181328399935
139,deep-sweep-61,IDHPDSAC,0.0001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.242001056671143,25.688384263139756,34.72556931948983,1685811409.464975,-9.037185056350072
140,fallen-sweep-60,IDHPDSAC,0.8,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.627573013305664,25.688384263139756,2.407229374291862,1685811394.65759,23.281154888847897
141,floral-sweep-59,IDHPDSAC,0.2,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.304401874542236,25.82480636811087,4.009111667987384,1685811378.1982489,21.815694700123487
142,deep-sweep-58,IDHPDSAC,0.3,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.4791259765625,6.044273037905692,6.643744198293085,1685811362.416968,-0.5994711603873926
143,worldly-sweep-57,IDHPDSAC,0.2,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.374983072280884,25.82480636811087,3.9947627598311537,1685811346.181092,21.830043608279716
144,laced-sweep-56,IDHPDSAC,0.0001,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.246826887130737,6.044273037905692,190.22322132813096,1685811326.976883,-184.1789482902253
145,avid-sweep-55,IDHPDSAC,0.2,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1616809368133545,6.044273037905692,4.367146511352419,1685811311.92304,1.677126526553273
146,rose-sweep-54,IDHPDSAC,0.0005,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.66701602935791,25.688384263139756,29.83845138941037,1685811296.279395,-4.1500671262706135
147,apricot-sweep-53,IDHPDSAC,0.6,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.354687929153442,25.82480636811087,4.757710424472841,1685811279.9488928,21.06709594363803
148,dazzling-sweep-52,IDHPDSAC,0.9,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.2692060470581055,25.688384263139756,3.385246634281205,1685811264.820777,22.30313762885855
149,deft-sweep-51,IDHPDSAC,0.3,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.368763208389282,25.688384263139756,3.5029628678893068,1685811248.942521,22.18542139525045
150,hearty-sweep-50,IDHPDSAC,0.001,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.191723823547363,25.82480636811087,66.47153703683269,1685811232.7954738,-40.646730668721816
151,twilight-sweep-49,IDHPDSAC,0.9,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.314436912536621,6.044273037905692,9.044296222877833,1685811216.847044,-3.0000231849721386
152,breezy-sweep-48,IDHPDSAC,0.6,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.318087100982666,6.044273037905692,8.89012903190885,1685811201.833708,-2.8458559940031583
153,stellar-sweep-47,IDHPDSAC,0.9,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.421358108520508,6.044273037905692,26.667190644813715,1685811185.91689,-20.622917606908025
154,treasured-sweep-46,IDHPDSAC,0.05,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.445433855056763,25.82480636811087,5.023948626843835,1685811169.918335,20.80085774126703
155,olive-sweep-45,IDHPDSAC,0.01,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.35129189491272,6.044273037905692,28.0451204467088,1685811154.803447,-22.000847408803107
156,dry-sweep-44,IDHPDSAC,0.0001,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 4},4.561095952987671,6.044273037905692,NaN,1685811142.019264,NaN
157,silvery-sweep-43,IDHPDSAC,0.7,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.3080267906188965,6.044273037905692,30.38437494939113,1685811127.7703428,-24.340101911485437
158,stellar-sweep-42,IDHPDSAC,0.0005,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.484624147415161,25.82480636811087,93.29902770845212,1685811112.795642,-67.47422134034124
159,electric-sweep-41,IDHPDSAC,0.2,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.394873142242432,25.82480636811087,3.66280380738786,1685811096.524239,22.16200256072301
160,silver-sweep-40,IDHPDSAC,0.7,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.4353368282318115,25.688384263139756,2.3836282325419496,1685811080.603284,23.304756030597808
161,floral-sweep-39,IDHPDSAC,0.2,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.419043779373169,25.82480636811087,4.304068216952265,1685811064.5793889,21.520738151158604
162,splendid-sweep-38,IDHPDSAC,0.0001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.437570810317993,25.688384263139756,34.61638230055756,1685811048.4349608,-8.927998037417805
163,eager-sweep-37,IDHPDSAC,0.9,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.603909969329834,6.044273037905692,6.335086852236936,1685811033.5694249,-0.2908138143312433
164,effortless-sweep-36,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.592262983322144,25.688384263139756,35.221560001097636,1685811017.584963,-9.53317573795788
165,light-sweep-35,IDHPDSAC,0.7,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.441542148590088,6.044273037905692,6.927724241864324,1685811001.550101,-0.8834512039586313
166,chocolate-sweep-34,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.42505407333374,25.688384263139756,35.25213048705649,1685810985.6245792,-9.563746223916734
167,legendary-sweep-33,IDHPDSAC,0.4,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.042354106903076,6.044273037905692,11.705639082870071,1685810970.159096,-5.661366044964379
168,copper-sweep-32,IDHPDSAC,0.001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.409817934036255,25.688384263139756,22.936458269408785,1685810954.5076668,2.7519259937309712
169,revived-sweep-31,IDHPDSAC,0.6,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.2932469844818115,25.688384263139756,2.771985317162416,1685810938.438452,22.916398945977345
170,balmy-sweep-30,IDHPDSAC,0.005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.231804132461548,6.044273037905692,42.42613194118847,1685810922.43436,-36.38185890328278
171,dry-sweep-29,IDHPDSAC,0.005,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.5452399253845215,25.82480636811087,22.33723020630841,1685810906.6962838,3.487576161802462
172,super-sweep-28,IDHPDSAC,0.2,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.327046155929565,6.044273037905692,3.906630749150195,1685810891.5182562,2.1376422887554973
173,genial-sweep-27,IDHPDSAC,1e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.22272801399231,25.688384263139756,35.74573140602187,1685810875.351574,-10.057347142882112
174,rose-sweep-26,IDHPDSAC,0.001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.451963901519775,25.688384263139756,22.77637737956936,1685810860.146678,2.9120068835703954
175,spring-sweep-25,IDHPDSAC,0.0005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 3},4.465551137924194,6.044273037905692,NaN,1685810846.85595,NaN
176,peachy-sweep-24,IDHPDSAC,0.5,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.498629093170166,25.688384263139756,3.1907973594131924,1685810833.865834,22.497586903726564
177,stilted-sweep-23,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.192464828491211,25.688384263139756,35.35382840144698,1685810817.6062589,-9.665444138307226
178,iconic-sweep-22,IDHPDSAC,0.0001,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},14.874166011810305,6.044273037905692,206.0569932405287,1685810800.699682,-200.012720202623
179,iconic-sweep-21,IDHPDSAC,1e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1408491134643555,25.688384263139756,35.74329186114706,1685810776.116389,-10.0549075980073
180,atomic-sweep-20,IDHPDSAC,0.9,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.321490049362183,6.044273037905692,9.044296222877833,1685810757.241257,-3.0000231849721386
181,mild-sweep-19,IDHPDSAC,0.0001,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.338594913482666,25.688384263139756,34.65688412051611,1685810741.357746,-8.968499857376354
182,easy-sweep-18,IDHPDSAC,0.05,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.258738040924072,25.82480636811087,5.933677713550158,1685810725.020355,19.891128654560713
183,gallant-sweep-17,IDHPDSAC,0.9,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.209018230438232,6.044273037905692,10.055432576089803,1685810709.9658082,-4.0111595381841125
184,dazzling-sweep-16,IDHPDSAC,0.05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.191719055175781,25.688384263139756,4.126795275022332,1685810693.9683142,21.561588988117425
185,winter-sweep-15,IDHPDSAC,0.005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.180217027664185,6.044273037905692,66.89153028815751,1685810677.911947,-60.84725725025182
186,zesty-sweep-14,IDHPDSAC,0.6,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1966469287872314,6.044273037905692,13.161953377462815,1685810662.0251698,-7.117680339557125
187,cerulean-sweep-13,IDHPDSAC,0.7,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.232585191726685,25.82480636811087,3.864058693665598,1685810646.119712,21.960747674445273
188,kind-sweep-12,IDHPDSAC,0.6,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.434554100036621,25.82480636811087,4.673671626718404,1685810630.111938,21.151134741392468
189,rosy-sweep-11,IDHPDSAC,0.3,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 6},6.680922746658325,6.044273037905692,12.547878095346498,1685810614.3586738,-6.503605057440805
190,sparkling-sweep-10,IDHPDSAC,0.0005,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.433334827423096,25.688384263139756,31.07666063733923,1685810599.122048,-5.388276374199474
191,twilight-sweep-9,IDHPDSAC,0.4,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.27318811416626,6.044273037905692,11.300689586859146,1685810582.972367,-5.256416548953454
192,fragrant-sweep-8,IDHPDSAC,0.01,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.2734620571136475,25.82480636811087,15.972310653454963,1685810566.964224,9.852495714655907
193,toasty-sweep-7,IDHPDSAC,1e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.303354740142822,25.688384263139756,35.751173185825905,1685810550.9694788,-10.062788922686147
194,sweet-sweep-6,IDHPDSAC,0.005,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.1772301197052,6.044273037905692,69.81576040370236,1685810535.847587,-63.771487365796666
195,likely-sweep-5,IDHPDSAC,0.5,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.469971179962158,25.688384263139756,3.378384984026476,1685810520.0885792,22.30999927911328
196,jumping-sweep-4,IDHPDSAC,0.0001,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.23806095123291,25.82480636811087,132.43415707087826,1685810504.810106,-106.6093507027674
197,helpful-sweep-3,IDHPDSAC,5e-05,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.341130018234253,25.688384263139756,35.31731258143987,1685810488.490859,-9.628928318300115
198,vibrant-sweep-2,IDHPDSAC,0.0001,0.001,DSAC-citation/vague-hill-35,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.174412965774536,25.82480636811087,114.55721108280645,1685810472.175854,-88.73240471469556
199,effortless-sweep-1,IDHPDSAC,0.1,0.001,DSAC-citation/desert-fog-33,exp1_pseudo_random_sin,0.6,0.6,0,{'runtime': 5},6.5677502155303955,25.688384263139756,3.69077376230572,1685810456.618029,21.997610500834035
