,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_runtime,sac_nmae,idhp_nmae,_timestamp,nmae_improvement,_step,_wandb
101,classic-sweep-99,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.6,6.138135194778442,16.011297433609993,4.433810943564682,1685820859.8146062,11.577486490045311,0,{'runtime': 5}
102,leafy-sweep-98,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.3,6.237472057342529,14.965543983462323,5.006967792851882,1685820844.821113,9.95857619061044,0,{'runtime': 5}
103,fearless-sweep-97,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.7,0.99,4.756708145141602,20.585377984797297,NaN,1685820827.358627,NaN,0,{'runtime': 4}
104,chocolate-sweep-96,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.4,0.7,6.277781009674072,16.011297433609993,7.23300062763744,1685820812.936395,8.778296805972554,0,{'runtime': 5}
105,ethereal-sweep-95,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.7,6.355071306228638,14.965543983462323,5.100702310700943,1685820796.6447942,9.86484167276138,0,{'runtime': 5}
106,stellar-sweep-94,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.5,6.159558057785034,20.585377984797297,5.178734095202762,1685820781.254009,15.406643889594536,0,{'runtime': 5}
107,dutiful-sweep-93,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.5,0.1,4.051034927368164,14.965543983462323,10000000000,1685820768.208699,-9999999985.034456,0,{'runtime': 3}
108,blooming-sweep-92,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.9,0.6,6.292988061904907,14.965543983462323,5.175257170232532,1685820754.440002,9.790286813229793,0,{'runtime': 5}
109,fiery-sweep-91,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.2,0.2,6.205912113189697,14.965543983462323,4.054221724512417,1685820739.0412722,10.911322258949903,0,{'runtime': 5}
110,fearless-sweep-90,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.9,0.5,6.224052906036377,20.585377984797297,7.851829190042829,1685820722.940598,12.73354879475447,0,{'runtime': 5}
111,lilac-sweep-89,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.3,0.5,6.2568440437316895,16.011297433609993,4.517568331770443,1685820708.687693,11.49372910183955,0,{'runtime': 5}
112,ethereal-sweep-88,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.4,0.1,3.4475650787353516,20.585377984797297,10000000000,1685820694.75343,-9999999979.41462,0,{'runtime': 2}
113,classic-sweep-87,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.99,6.323984861373901,20.585377984797297,151.59205622546813,1685820681.4831738,-131.00667824067082,0,{'runtime': 5}
114,serene-sweep-86,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.3,0.4,6.252960920333862,20.585377984797297,4.895838356446652,1685820665.3602948,15.689539628350644,0,{'runtime': 5}
